method,sim_setup,beta_int,epsilon,rep,seed,status,synth_file,sigma,epochs,beta123_real,se_real,p_real,R2_real_train,beta123_syn,se_syn,p_syn,R2_syn_train,abs_err_beta123,RMSE_holdout,R2_holdout,RMSE_real_holdout,R2_real_holdout,delta_RMSE_holdout,delta_R2_holdout
DPWGAN,constant,2.0,4.0,4,40104004,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_4\synthetic_rep_04.csv,2.0,244,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,0.041734547910725533,0.013201698183554076,0.0015740092378546291,0.7247051138596703,1.9590861661242966,3.8349874875508214,0.6402527841731918,0.49990641665219204,0.9938871046431216,3.3350810708986294,-0.3536343204699298
DPWGAN,constant,2.0,4.0,5,40104005,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_4\synthetic_rep_05.csv,2.0,244,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,0.02134918351328847,0.01246462385892158,0.08677480560102971,0.7946787914626159,1.9794715305217339,3.5787049894935197,0.6867281754484311,0.49990641665219204,0.9938871046431216,3.0787985728413276,-0.30715892919469046
DPWGAN,constant,2.0,5.0,1,40105001,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_5\synthetic_rep_01.csv,2.0,383,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,2.0101797398068806,0.016936160043740506,0.0,0.8437239066410138,0.00935902577185832,0.6524881740899505,0.9895860658196234,0.49990641665219204,0.9938871046431216,0.15258175743775848,-0.004301038823498193
DPWGAN,constant,2.0,5.0,2,40105002,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_5\synthetic_rep_02.csv,2.0,383,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,0.43041581231537607,0.008833436361191951,0.0,0.8431625327728728,1.5704049017196462,2.928170096799311,0.7902692348431892,0.49990641665219204,0.9938871046431216,2.428263680147119,-0.20361786979993235
DPWGAN,constant,2.0,5.0,3,40105003,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_5\synthetic_rep_03.csv,2.0,383,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,0.34496623676439453,0.0068404189071452955,0.0,0.8490014594341153,1.6558544772706276,3.1592040687378717,0.7558678931973972,0.49990641665219204,0.9938871046431216,2.6592976520856797,-0.23801921144572435
DPWGAN,constant,2.0,5.0,4,40105004,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_5\synthetic_rep_04.csv,2.0,383,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,0.5206791066706178,0.014482422477779908,7.985385291391725e-271,0.704639967226524,1.4801416073644045,2.6790273000494484,0.8244407093847075,0.49990641665219204,0.9938871046431216,2.1791208833972564,-0.1694463952584141
DPWGAN,constant,2.0,5.0,5,40105005,OK,higher_order_dpwgan_sweep_constant\beta_int_2.000\eps_5\synthetic_rep_05.csv,2.0,383,2.0008207140350223,0.0024539468485625412,0.0,0.9938013163816578,2.2051613529877447,0.011812571986714211,0.0,0.9252622788650371,0.20434063895272248,1.1530910453586232,0.9674765402815975,0.49990641665219204,0.9938871046431216,0.6531846287064311,-0.026410564361524114
DPWGAN,constant,3.0,1.0,1,50101001,OK,higher_order_dpwgan_sweep_constant\beta_int_3.000\eps_1\synthetic_rep_01.csv,2.0,20,2.9994570463035597,0.0023768349684608037,0.0,0.9969638128666678,-3.785028978719699,0.6843861449034335,3.249590903365147e-08,0.8806285119876117,6.784486025023259,16.332030412226494,-2.502853065665893,0.49431961256616447,0.9967910921619862,15.83771079966033,-3.4996441578278796
DPWGAN,constant,3.0,1.0,2,50101002,OK,higher_order_dpwgan_sweep_constant\beta_int_3.000\eps_1\synthetic_rep_02.csv,2.0,20,2.9994570463035597,0.0023768349684608037,0.0,0.9969638128666678,2.3196121095370685,1.6040556481952053,0.14817378572014445,0.6649478941313998,0.6798449367664912,13.794787502053738,-1.4990306933347695,0.49431961256616447,0.9967910921619862,13.300467889487575,-2.495821785496756
DPWGAN,constant,3.0,1.0,3,50101003,OK,higher_order_dpwgan_sweep_constant\beta_int_3.000\eps_1\synthetic_rep_03.csv,2.0,20,2.9994570463035597,0.0023768349684608037,0.0,0.9969638128666678,0.8238775215643291,0.12882948074350672,1.6553787054449298e-10,0.5455710288144147,2.1755795247392307,10.52694860147211,-0.45528001505667404,0.49431961256616447,0.9967910921619862,10.032628988905946,-1.4520711072186603
