method,sim_setup,beta_int,epsilon,rep,seed,status,synth_file,sigma,epochs,beta123_real,se_real,p_real,R2_real_train,beta123_syn,se_syn,p_syn,R2_syn_train,abs_err_beta123,RMSE_holdout,R2_holdout,RMSE_real_holdout,R2_real_holdout,delta_RMSE_holdout,delta_R2_holdout
DPWGAN,constant,0.0,4.0,1,10104001,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_01.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.0031795300698585346,0.0010805516737942313,0.003261013555262917,0.9804365919781319,0.0064297400468822,0.510770135299513,0.90896988975882,0.5018448458988594,0.9121234470955876,0.008925289400653624,-0.0031535573367675873
DPWGAN,constant,0.0,4.0,2,10104002,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_02.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.0012071737095577764,0.0007668942831941329,0.11548530865977771,0.9788156747837391,0.002043036267465889,0.5458994108806116,0.8960177219827168,0.5018448458988594,0.9121234470955876,0.0440545649817522,-0.016105725112870783
DPWGAN,constant,0.0,4.0,3,10104003,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_03.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.007337766123543588,0.02620699302767783,0.77948726251701,0.6495019907540595,0.010587976100567253,0.6948180542534533,0.8315479635019489,0.5018448458988594,0.9121234470955876,0.19297320835459397,-0.08057548359363864
DPWGAN,constant,0.0,4.0,4,10104004,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_04.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.0002991853222510388,0.002285486437089028,0.8958510536018724,0.9586837286058129,0.0029510246547726268,0.5904841852701608,0.8783392141331143,0.5018448458988594,0.9121234470955876,0.08863933937130142,-0.03378423296247324
DPWGAN,constant,0.0,4.0,5,10104005,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_05.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.007597480611324291,0.0013475116626513579,1.7520402264346327e-08,0.9615135064197309,0.004347270634300625,0.7708593179718773,0.7926594103828944,0.5018448458988594,0.9121234470955876,0.269014472073018,-0.11946403671269312
DPWGAN,constant,0.0,4.0,6,10104006,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_06.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.0008409415793321252,0.001860341228693438,0.6512499114048445,0.9520904866956739,0.004091151556355791,0.6136568727822101,0.8686030509016374,0.5018448458988594,0.9121234470955876,0.11181202688335079,-0.043520396193950206
DPWGAN,constant,0.0,4.0,7,10104007,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_07.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.0046077491985469215,0.0022319971986658593,0.03899759173752078,0.940517403398885,0.001357539221523256,0.7402281382882725,0.8088099634726267,0.5018448458988594,0.9121234470955876,0.23838329238941314,-0.10331348362296089
DPWGAN,constant,0.0,4.0,8,10104008,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_08.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.010902498253359854,0.0030489113152853474,0.0003502472416681026,0.9309115793081066,0.01415270823038352,0.6750697027867004,0.8409874834493243,0.5018448458988594,0.9121234470955876,0.17322485688784106,-0.07113596364626329
DPWGAN,constant,0.0,4.0,9,10104009,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_4/synthetic_rep_09.csv,2.0,244,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.000388101957587093,0.0016849413081352507,0.8178343711638328,0.9590375931394314,0.0036383119346107586,0.5316415823736922,0.9013784190286996,0.5018448458988594,0.9121234470955876,0.02979673647483283,-0.01074502806688793
DPWGAN,constant,0.0,5.0,1,10105001,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_01.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.003553169066181734,0.0024942940860614477,0.15431862043342884,0.924225718100147,0.006803379043205399,0.5462654895282637,0.8958782147609406,0.5018448458988594,0.9121234470955876,0.044420643629404344,-0.01624523233464692
DPWGAN,constant,0.0,5.0,2,10105002,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_02.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.007984758585623235,0.002349239535864671,0.000678537428827336,0.915912043256888,0.00473454860859957,0.6001890220337565,0.8743072664110291,0.5018448458988594,0.9121234470955876,0.0983441761348971,-0.0378161806845585
DPWGAN,constant,0.0,5.0,3,10105003,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_03.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.0054375062548470635,0.002076877199010803,0.008851186746200392,0.914002584914545,0.008687716231870729,0.5886986878448464,0.8790738539572512,0.5018448458988594,0.9121234470955876,0.086853841945987,-0.03304959313833633
DPWGAN,constant,0.0,5.0,4,10105004,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_04.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.0012368710836564807,0.0025554679942876623,0.6283866195100145,0.9268432231858302,0.002013338893367185,0.5740144121852754,0.8850312870100826,0.5018448458988594,0.9121234470955876,0.07216956628641602,-0.027092160085504968
DPWGAN,constant,0.0,5.0,5,10105005,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_05.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.002220619506961041,0.002168127377631442,0.3057534185733749,0.9399521033246359,0.0010295904700626246,0.5308294133437185,0.901679509897074,0.5018448458988594,0.9121234470955876,0.02898456744485911,-0.010443937198513553
DPWGAN,constant,0.0,5.0,6,10105006,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_06.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,0.0008572897330359303,0.0015705596360116479,0.5851778594502834,0.9319852348915778,0.002392920243987735,0.6064762075585169,0.8716601249465362,0.5018448458988594,0.9121234470955876,0.10463136165965758,-0.04046332214905135
DPWGAN,constant,0.0,5.0,7,10105007,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_07.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.0013674316080458928,0.0028146857487399836,0.6271021541453881,0.9057779107832767,0.004617641585069558,0.5317003621885237,0.901356610054668,0.5018448458988594,0.9121234470955876,0.02985551628966432,-0.010766837040919519
DPWGAN,constant,0.0,5.0,8,10105008,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_08.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.0012311178904249424,0.001510273850771307,0.4149934466784335,0.9336053951603175,0.004481327867448608,0.6800390768310702,0.8386377969438522,0.5018448458988594,0.9121234470955876,0.17819423093221087,-0.07348565015173536
DPWGAN,constant,0.0,5.0,9,10105009,OK,higher_order_dpwgan_sweep_constant/beta_int_0.000/eps_5/synthetic_rep_09.csv,2.0,383,0.0032502099770236655,0.002401736920982416,0.17598972904622592,0.9098250796946211,-0.005146095799130728,0.0018232210675528668,0.00477136101430703,0.9524315372643635,0.008396305776154394,0.5821408669944437,0.8817529668263772,0.5018448458988594,0.9121234470955876,0.08029602109558431,-0.03037048026921041
DPWGAN,constant,0.5,1.0,1,20101001,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_01.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.35764785866848514,0.15964053069815823,0.025084980593309162,0.6180529316595377,0.8558976297793299,2.9088689857705994,-0.1120099251275044,0.5047927501658346,0.9665122044993875,2.404076235604765,-1.0785221296268919
DPWGAN,constant,0.5,1.0,2,20101002,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_02.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.022247201103925196,0.24111689250096763,0.9264870009585884,0.5564946210916191,0.47600257000691965,1.6834680174641194,0.627548196850059,0.5047927501658346,0.9665122044993875,1.178675267298285,-0.33896400764932844
DPWGAN,constant,0.5,1.0,3,20101003,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_03.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.6090735689724769,0.23508522884749303,0.009583499635448831,0.5188086336204307,0.11082379786163205,3.4362821161354464,-0.5518079224886996,0.5047927501658346,0.9665122044993875,2.931489365969612,-1.518320126988087
DPWGAN,constant,0.5,1.0,4,20101004,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_04.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.04847059805084994,0.07757022779486106,0.5320725822488255,0.5583651019206854,0.44977917305999493,1.7566711564374604,0.5944529169947199,0.5047927501658346,0.9665122044993875,1.2518784062716257,-0.37205928750466755
DPWGAN,constant,0.5,1.0,5,20101005,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_05.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.037815079655415605,0.006232860779628097,1.3364102855537243e-09,0.9472332540533657,0.5360648507662604,2.196942563387046,0.3656955665927153,0.5047927501658346,0.9665122044993875,1.6921498132212114,-0.6008166379066722
DPWGAN,constant,0.5,1.0,6,20101006,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_06.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.07510059069121278,0.2959159081089838,0.7996612872557842,0.6011118755583393,0.42314918041963206,1.5888668854609271,0.6682313325069187,0.5047927501658346,0.9665122044993875,1.0840741352950927,-0.2982808719924688
DPWGAN,constant,0.5,1.0,7,20101007,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_07.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.5532063661361841,0.10378542846881823,9.957856669778967e-08,0.8850247515448659,1.051456137247029,3.0949009332106336,-0.25879162534707856,0.5047927501658346,0.9665122044993875,2.590108183044799,-1.225303829846466
DPWGAN,constant,0.5,1.0,8,20101008,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_08.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.31121752064846714,0.1939021573677161,0.10851119959948827,0.831757705220958,0.809467291759312,2.4554873656251894,0.20761590662489082,0.5047927501658346,0.9665122044993875,1.950694615459355,-0.7588962978744966
DPWGAN,constant,0.5,1.0,9,20101009,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_1/synthetic_rep_09.csv,2.0,20,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.49752743367599983,0.1744127037925783,0.004342848956479272,0.5763260008391321,0.9957772047868447,4.258874724124824,-1.3836916314321566,0.5047927501658346,0.9665122044993875,3.7540819739589892,-2.350203835931544
DPWGAN,constant,0.5,2.0,1,20102001,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_01.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.07252016349382111,0.027021754769200736,0.00728829197779663,0.761403022139943,0.570769934604666,1.621288888912827,0.654553216083652,0.5047927501658346,0.9665122044993875,1.1164961387469923,-0.31195898841573544
DPWGAN,constant,0.5,2.0,2,20102002,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_02.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.037660083719407884,0.012184877862216973,0.0020006177693980727,0.7159125528864283,0.46058968739143696,2.3640061885908703,0.26555790752877884,0.5047927501658346,0.9665122044993875,1.8592134384250358,-0.7009542969706086
DPWGAN,constant,0.5,2.0,3,20102003,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_03.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.014150394718359037,0.0013090548384932668,3.966603547213479e-27,0.9698182394300049,0.5124001658292039,1.8826908880981017,0.5341797303850636,0.5047927501658346,0.9665122044993875,1.377898137932267,-0.43233247411432385
DPWGAN,constant,0.5,2.0,4,20102004,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_04.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.026508493339185014,0.06971613272536753,0.7037769693073592,0.6797844511421189,0.4717412777716598,1.252478767278194,0.793841576062144,0.5047927501658346,0.9665122044993875,0.7476860171123595,-0.17267062843724346
DPWGAN,constant,0.5,2.0,5,20102005,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_05.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,-0.08097566282008045,0.03940584060603449,0.039905716422253955,0.6605406410558367,0.5792254339309253,2.6035111768499513,0.10920199877148651,0.5047927501658346,0.9665122044993875,2.098718426684117,-0.857310205727901
DPWGAN,constant,0.5,2.0,6,20102006,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_06.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.010846334290760384,0.021342118603079302,0.6113122441211536,0.8118041675221759,0.48740343682008447,1.3422790851505746,0.7632194704559424,0.5047927501658346,0.9665122044993875,0.83748633498474,-0.20329273404344506
DPWGAN,constant,0.5,2.0,7,20102007,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_07.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.06490512931429661,0.02426806320525146,0.0074925969528138615,0.8569396930449911,0.43334464179654825,1.621075637061304,0.6546440849250668,0.5047927501658346,0.9665122044993875,1.1162828868954695,-0.3118681195743207
DPWGAN,constant,0.5,2.0,8,20102008,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_08.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.005924020125142267,0.00355744333824198,0.09588597182162976,0.98075108915412,0.4923257509857026,1.6131288301881974,0.6580217802472361,0.5047927501658346,0.9665122044993875,1.108336080022363,-0.30849042425215134
DPWGAN,constant,0.5,2.0,9,20102009,OK,higher_order_dpwgan_sweep_constant/beta_int_0.500/eps_2/synthetic_rep_09.csv,2.0,74,0.49824977111084484,0.002349032475500069,0.0,0.9679221557502361,0.002590965396758113,0.006821680465587411,0.7040897269385271,0.9263688775554264,0.4956588057140867,1.8456715952767564,0.5523184483639065,0.5047927501658346,0.9665122044993875,1.3408788451109217,-0.41419375613548093
