method,sim_setup,beta_int,epsilon,rep,seed,status,synth_file,sigma,epochs,beta123_real,se_real,p_real,R2_real_train,beta123_syn,se_syn,p_syn,R2_syn_train,abs_err_beta123,RMSE_holdout,R2_holdout,RMSE_real_holdout,R2_real_holdout,delta_RMSE_holdout,delta_R2_holdout
DPWGAN,nonconstant,1.0,1.0,2,30101002,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_1\synthetic_rep_02.csv,2.0,20,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.17741735156895738,0.05006361439552999,0.0003956325172528613,0.832355154842458,1.1793666523483302,4.03058618235031,-0.4960392668851392,1.0027451815379271,0.9074049571938431,3.0278410008123835,-1.4034442240789824
DPWGAN,nonconstant,1.0,1.0,3,30101003,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_1\synthetic_rep_03.csv,2.0,20,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.17280869822659706,0.11413404014198075,0.13002673641206547,0.727027914911945,0.8291406025527757,1.8847295635820012,0.6728818397315137,1.0027451815379271,0.9074049571938431,0.881984382044074,-0.23452311746232934
DPWGAN,nonconstant,1.0,1.0,4,30101004,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_1\synthetic_rep_04.csv,2.0,20,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.09836275548692804,0.06514168074484367,0.13107063680862477,0.8040047774912962,0.9035865452924446,2.5013805899944774,0.42380946444993106,1.0027451815379271,0.9074049571938431,1.4986354084565503,-0.483595492743912
DPWGAN,nonconstant,1.0,1.0,5,30101005,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_1\synthetic_rep_05.csv,2.0,20,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.09496359295008117,0.15116787624422695,0.5298834734048156,0.7333319597736006,0.9069857078292916,3.714820428720212,-0.2708146701512395,1.0027451815379271,0.9074049571938431,2.712075247182285,-1.1782196273450825
DPWGAN,nonconstant,1.0,2.0,1,30102001,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_2\synthetic_rep_01.csv,2.0,74,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.08430774917258221,0.011012119778698799,2.0449548636022178e-14,0.7169083823580471,0.9176415516067905,1.9073907254241644,0.6649682989135794,1.0027451815379271,0.9074049571938431,0.9046455438862373,-0.24243665828026362
DPWGAN,nonconstant,1.0,2.0,2,30102002,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_2\synthetic_rep_02.csv,2.0,74,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.019834029464444222,0.028430114179326497,0.4854129703718528,0.870550452605556,1.0217833302438168,2.3040265293233877,0.511143358194238,1.0027451815379271,0.9074049571938431,1.3012813477854606,-0.3962615989996051
DPWGAN,nonconstant,1.0,2.0,3,30102003,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_2\synthetic_rep_03.csv,2.0,74,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.010477552554775109,0.0472166784440304,0.8243921396570929,0.4485495639221465,0.9914717482245976,3.1122292878094684,0.10803104300553334,1.0027451815379271,0.9074049571938431,2.109484106271541,-0.7993739141883097
DPWGAN,nonconstant,1.0,2.0,4,30102004,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_2\synthetic_rep_04.csv,2.0,74,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.01618285611672729,0.0029947063377305716,6.630443899225977e-08,0.9574927822715827,1.0181321568961,2.471912870068038,0.4373052195655207,1.0027451815379271,0.9074049571938431,1.469167688530111,-0.47009973762832236
DPWGAN,nonconstant,1.0,2.0,5,30102005,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_2\synthetic_rep_05.csv,2.0,74,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.0010161666353008456,0.003994957609431729,0.7992194057600807,0.9502403701223867,1.0029654674146735,2.252260365112205,0.5328635480606582,1.0027451815379271,0.9074049571938431,1.249515183574278,-0.3745414091331849
DPWGAN,nonconstant,1.0,3.0,1,30103001,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_3\synthetic_rep_01.csv,2.0,143,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.0298688471736047,0.0044250475004302785,1.5372018579600695e-11,0.922750787600713,0.972080453605768,2.087725046589851,0.5986223625784746,1.0027451815379271,0.9074049571938431,1.0849798650519238,-0.3087825946153685
DPWGAN,nonconstant,1.0,3.0,2,30103002,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_3\synthetic_rep_02.csv,2.0,143,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.020031308659700597,0.0031857190391883835,3.3146475099487636e-10,0.92978217920969,0.9819179921196721,2.0498842525550662,0.613040736673644,1.0027451815379271,0.9074049571938431,1.047139071017139,-0.29436422052019906
DPWGAN,nonconstant,1.0,3.0,3,30103003,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_3\synthetic_rep_03.csv,2.0,143,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.013559348417735933,0.005959616391870188,0.022908697905574545,0.8127998463952684,1.0155086491971086,2.47617592304745,0.43536270276513955,1.0027451815379271,0.9074049571938431,1.473430741509523,-0.4720422544287035
DPWGAN,nonconstant,1.0,3.0,4,30103004,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_3\synthetic_rep_04.csv,2.0,143,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,0.059674235528367744,0.00710971972735931,5.175103396420687e-17,0.8546814375828785,0.942275065251005,2.2964979321554115,0.5143328976104884,1.0027451815379271,0.9074049571938431,1.2937527506174844,-0.39307205958335467
DPWGAN,nonconstant,1.0,3.0,5,30103005,OK,higher_order_dpwgan_sweep_nonconstant\beta_int_1.000\eps_3\synthetic_rep_05.csv,2.0,143,1.0019493007793727,0.005975733438679315,0.0,0.903225878138121,-0.027948918327270218,0.009147852869534573,0.0022530108779524544,0.7650426077982158,1.029898219106643,1.9683201762137765,0.6432220073124182,1.0027451815379271,0.9074049571938431,0.9655749946758494,-0.2641829498814249
